original_filename,database,pathology,detection,split,new_filename,shape1,shape2
person427_bacteria_1864.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person427_bacteria_1864.png,576.0,984.0
person427_bacteria_1865.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person427_bacteria_1865.png,704.0,1008.0
person427_bacteria_1866.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person427_bacteria_1866.png,624.0,976.0
person427_bacteria_1867.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person427_bacteria_1867.png,688.0,1000.0
person427_bacteria_1868.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person427_bacteria_1868.png,568.0,968.0
person428_bacteria_1869.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person428_bacteria_1869.png,855.0,1330.0
person429_bacteria_1870.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person429_bacteria_1870.png,808.0,1096.0
person430_bacteria_1871.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person430_bacteria_1871.png,990.0,1198.0
person431_bacteria_1872.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person431_bacteria_1872.png,755.0,1102.0
person433_bacteria_1874.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person433_bacteria_1874.png,576.0,928.0
person433_bacteria_1875.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person433_bacteria_1875.png,576.0,1032.0
person433_bacteria_1876.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person433_bacteria_1876.png,528.0,1040.0
person434_bacteria_1877.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person434_bacteria_1877.png,704.0,904.0
person435_bacteria_1879.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person435_bacteria_1879.png,600.0,1032.0
person436_bacteria_1883.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person436_bacteria_1883.png,1241.0,1508.0
person437_bacteria_1884.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person437_bacteria_1884.png,656.0,976.0
person437_bacteria_1885.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person437_bacteria_1885.png,832.0,1072.0
person437_bacteria_1886.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person437_bacteria_1886.png,784.0,1224.0
person437_bacteria_1887.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person437_bacteria_1887.png,608.0,1008.0
person437_bacteria_1888.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person437_bacteria_1888.png,808.0,1144.0
person438_bacteria_1889.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person438_bacteria_1889.png,632.0,832.0
person438_bacteria_1890.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person438_bacteria_1890.png,672.0,1016.0
person438_bacteria_1891.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person438_bacteria_1891.png,520.0,928.0
person438_bacteria_1892.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person438_bacteria_1892.png,624.0,896.0
person438_bacteria_1893.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person438_bacteria_1893.png,672.0,832.0
person439_bacteria_1895.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person439_bacteria_1895.png,832.0,1096.0
person43_bacteria_213.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person43_bacteria_213.png,736.0,1216.0
person43_bacteria_216.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person43_bacteria_216.png,744.0,1232.0
person440_bacteria_1897.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person440_bacteria_1897.png,752.0,1072.0
person440_bacteria_1898.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person440_bacteria_1898.png,816.0,1016.0
person441_bacteria_1900.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person441_bacteria_1900.png,608.0,920.0
person441_bacteria_1902.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person441_bacteria_1902.png,664.0,888.0
person441_bacteria_1903.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person441_bacteria_1903.png,672.0,928.0
person441_bacteria_1904.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person441_bacteria_1904.png,544.0,896.0
person441_bacteria_1905.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person441_bacteria_1905.png,656.0,944.0
person441_bacteria_1907.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person441_bacteria_1907.png,584.0,832.0
person441_bacteria_1910.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person441_bacteria_1910.png,640.0,864.0
person441_bacteria_1911.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person441_bacteria_1911.png,592.0,832.0
person441_bacteria_1912.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person441_bacteria_1912.png,560.0,824.0
person441_bacteria_1914.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person441_bacteria_1914.png,616.0,936.0
person441_bacteria_1915.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person441_bacteria_1915.png,656.0,872.0
person441_bacteria_1916.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person441_bacteria_1916.png,672.0,904.0
person441_bacteria_1917.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person441_bacteria_1917.png,712.0,904.0
person441_bacteria_1918.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person441_bacteria_1918.png,568.0,928.0
person443_bacteria_1923.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person443_bacteria_1923.png,1072.0,1144.0
person443_bacteria_1924.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person443_bacteria_1924.png,1056.0,1424.0
person443_bacteria_1926.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person443_bacteria_1926.png,872.0,1136.0
person444_bacteria_1927.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person444_bacteria_1927.png,1145.0,1272.0
person445_bacteria_1928.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person445_bacteria_1928.png,496.0,856.0
person445_bacteria_1929.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person445_bacteria_1929.png,584.0,872.0
person445_bacteria_1930.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person445_bacteria_1930.png,536.0,888.0
person446_bacteria_1931.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person446_bacteria_1931.png,856.0,1176.0
person447_bacteria_1932.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person447_bacteria_1932.png,1284.0,1562.0
person448_bacteria_1933.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person448_bacteria_1933.png,792.0,1104.0
person448_bacteria_1934.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person448_bacteria_1934.png,784.0,1096.0
person448_bacteria_1935.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person448_bacteria_1935.png,824.0,1112.0
person448_bacteria_1936.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person448_bacteria_1936.png,768.0,1080.0
person448_bacteria_1937.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person448_bacteria_1937.png,896.0,1208.0
person449_bacteria_1938.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person449_bacteria_1938.png,560.0,896.0
person449_bacteria_1939.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person449_bacteria_1939.png,648.0,1048.0
person449_bacteria_1940.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person449_bacteria_1940.png,536.0,888.0
person44_bacteria_218.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person44_bacteria_218.png,1272.0,1696.0
person44_bacteria_219.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person44_bacteria_219.png,1328.0,1680.0
person450_bacteria_1941.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person450_bacteria_1941.png,851.0,1126.0
person451_bacteria_1942.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person451_bacteria_1942.png,878.0,1206.0
person452_bacteria_1943.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person452_bacteria_1943.png,767.0,1256.0
person454_bacteria_1945.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person454_bacteria_1945.png,573.0,1026.0
person455_bacteria_1947.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person455_bacteria_1947.png,680.0,1024.0
person456_bacteria_1948.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person456_bacteria_1948.png,760.0,1040.0
person457_bacteria_1949.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person457_bacteria_1949.png,1519.0,1697.0
person458_bacteria_1950.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person458_bacteria_1950.png,720.0,1016.0
person458_bacteria_1951.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person458_bacteria_1951.png,616.0,816.0
person458_bacteria_1952.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person458_bacteria_1952.png,680.0,896.0
person458_bacteria_1953.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person458_bacteria_1953.png,728.0,936.0
person458_bacteria_1954.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person458_bacteria_1954.png,712.0,824.0
person458_bacteria_1955.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person458_bacteria_1955.png,504.0,888.0
person459_bacteria_1956.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person459_bacteria_1956.png,680.0,1016.0
person459_bacteria_1957.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person459_bacteria_1957.png,888.0,1288.0
person45_bacteria_220.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person45_bacteria_220.png,464.0,712.0
person45_bacteria_221.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person45_bacteria_221.png,488.0,808.0
person45_bacteria_222.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person45_bacteria_222.png,615.0,1040.0
person460_bacteria_1958.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person460_bacteria_1958.png,824.0,1184.0
person461_bacteria_1960.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person461_bacteria_1960.png,1140.0,1449.0
person462_bacteria_1961.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person462_bacteria_1961.png,616.0,896.0
person462_bacteria_1963.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person462_bacteria_1963.png,544.0,960.0
person462_bacteria_1967.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person462_bacteria_1967.png,584.0,904.0
person462_bacteria_1968.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person462_bacteria_1968.png,736.0,1092.0
person463_bacteria_1971.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person463_bacteria_1971.png,616.0,944.0
person464_bacteria_1974.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person464_bacteria_1974.png,816.0,1312.0
person464_bacteria_1975.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person464_bacteria_1975.png,1102.0,1384.0
person465_bacteria_1976.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person465_bacteria_1976.png,896.0,1096.0
person465_bacteria_1977.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person465_bacteria_1977.png,672.0,1000.0
person465_bacteria_1979.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person465_bacteria_1979.png,704.0,1112.0
person465_bacteria_1980.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person465_bacteria_1980.png,584.0,1080.0
person465_bacteria_1981.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person465_bacteria_1981.png,584.0,1008.0
person465_bacteria_1982.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person465_bacteria_1982.png,810.0,1329.0
person466_bacteria_1983.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person466_bacteria_1983.png,473.0,742.0
person466_bacteria_1984.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person466_bacteria_1984.png,378.0,650.0
person466_bacteria_1986.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person466_bacteria_1986.png,680.0,1008.0
person466_bacteria_1987.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person466_bacteria_1987.png,744.0,958.0
person467_bacteria_1988.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person467_bacteria_1988.png,816.0,1160.0
person467_bacteria_1989.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person467_bacteria_1989.png,704.0,1120.0
person468_bacteria_1990.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person468_bacteria_1990.png,792.0,1144.0
person468_bacteria_1991.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person468_bacteria_1991.png,1001.0,1526.0
person469_bacteria_1992.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person469_bacteria_1992.png,808.0,1272.0
person469_bacteria_1993.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person469_bacteria_1993.png,808.0,1128.0
person469_bacteria_1994.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person469_bacteria_1994.png,995.0,1348.0
person469_bacteria_1995.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person469_bacteria_1995.png,883.0,1255.0
person46_bacteria_224.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person46_bacteria_224.png,928.0,1264.0
person46_bacteria_225.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person46_bacteria_225.png,1029.0,1412.0
person470_bacteria_1996.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person470_bacteria_1996.png,928.0,1200.0
person470_bacteria_1998.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person470_bacteria_1998.png,896.0,1248.0
person470_bacteria_1999.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person470_bacteria_1999.png,904.0,1224.0
person470_bacteria_2000.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person470_bacteria_2000.png,872.0,1160.0
person470_bacteria_2001.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person470_bacteria_2001.png,800.0,1160.0
person470_bacteria_2002.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person470_bacteria_2002.png,1045.0,1350.0
person470_bacteria_2003.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person470_bacteria_2003.png,1064.0,1534.0
person471_bacteria_2004.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person471_bacteria_2004.png,656.0,1184.0
person471_bacteria_2005.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person471_bacteria_2005.png,736.0,1104.0
person471_bacteria_2006.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person471_bacteria_2006.png,889.0,1170.0
person472_bacteria_2007.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person472_bacteria_2007.png,619.0,966.0
person472_bacteria_2008.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person472_bacteria_2008.png,680.0,1120.0
person472_bacteria_2010.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person472_bacteria_2010.png,531.0,777.0
person472_bacteria_2014.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person472_bacteria_2014.png,648.0,1088.0
person472_bacteria_2015.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person472_bacteria_2015.png,624.0,1096.0
person473_bacteria_2018.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person473_bacteria_2018.png,672.0,1152.0
person475_bacteria_2020.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person475_bacteria_2020.png,712.0,1096.0
person475_bacteria_2021.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person475_bacteria_2021.png,800.0,1016.0
person475_bacteria_2022.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person475_bacteria_2022.png,768.0,1128.0
person475_bacteria_2023.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person475_bacteria_2023.png,728.0,1080.0
person475_bacteria_2024.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person475_bacteria_2024.png,744.0,1072.0
person475_bacteria_2025.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person475_bacteria_2025.png,915.0,1411.0
person476_bacteria_2026.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person476_bacteria_2026.png,947.0,1450.0
person477_bacteria_2028.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person477_bacteria_2028.png,904.0,1264.0
person477_bacteria_2029.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person477_bacteria_2029.png,1032.0,1160.0
person477_bacteria_2030.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person477_bacteria_2030.png,984.0,1232.0
person477_bacteria_2031.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person477_bacteria_2031.png,1585.0,1662.0
person478_bacteria_2032.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person478_bacteria_2032.png,760.0,1096.0
person478_bacteria_2035.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person478_bacteria_2035.png,936.0,1318.0
person47_bacteria_229.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person47_bacteria_229.png,820.0,1318.0
person480_bacteria_2038.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person480_bacteria_2038.png,808.0,1200.0
person480_bacteria_2039.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person480_bacteria_2039.png,760.0,1056.0
person480_bacteria_2040.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person480_bacteria_2040.png,793.0,1221.0
person481_bacteria_2041.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person481_bacteria_2041.png,1088.0,1400.0
person481_bacteria_2042.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person481_bacteria_2042.png,1178.0,1512.0
person482_bacteria_2043.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person482_bacteria_2043.png,813.0,1176.0
person482_bacteria_2044.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person482_bacteria_2044.png,576.0,992.0
person482_bacteria_2045.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person482_bacteria_2045.png,844.0,1164.0
person483_bacteria_2046.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person483_bacteria_2046.png,752.0,1040.0
person485_bacteria_2049.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person485_bacteria_2049.png,1956.0,2334.0
person486_bacteria_2051.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person486_bacteria_2051.png,776.0,1096.0
person486_bacteria_2052.jpeg,DS5,bacterial_pneumonia,abnormal,5,bacterialpneumonia_DS5_person486_bacteria_2052.png,808.0,1168.0
person486_bacteria_2053.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person486_bacteria_2053.png,1052.0,1294.0
person486_bacteria_2054.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person486_bacteria_2054.png,1076.0,1284.0
person487_bacteria_2055.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person487_bacteria_2055.png,1000.0,1360.0
person487_bacteria_2056.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person487_bacteria_2056.png,1176.0,1528.0
person487_bacteria_2057.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person487_bacteria_2057.png,984.0,1304.0
person487_bacteria_2058.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person487_bacteria_2058.png,1072.0,1256.0
person487_bacteria_2059.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person487_bacteria_2059.png,904.0,1248.0
person487_bacteria_2060.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person487_bacteria_2060.png,1203.0,1534.0
person488_bacteria_2061.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person488_bacteria_2061.png,944.0,1216.0
person488_bacteria_2062.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person488_bacteria_2062.png,1156.0,1704.0
person489_bacteria_2063.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person489_bacteria_2063.png,768.0,1288.0
person489_bacteria_2064.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person489_bacteria_2064.png,576.0,1040.0
person489_bacteria_2065.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person489_bacteria_2065.png,600.0,1032.0
person489_bacteria_2066.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person489_bacteria_2066.png,766.0,1132.0
person489_bacteria_2067.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person489_bacteria_2067.png,844.0,1296.0
person48_bacteria_230.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person48_bacteria_230.png,776.0,944.0
person48_bacteria_231.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person48_bacteria_231.png,816.0,960.0
person48_bacteria_232.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person48_bacteria_232.png,776.0,1240.0
person48_bacteria_233.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person48_bacteria_233.png,790.0,1144.0
person490_bacteria_2068.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person490_bacteria_2068.png,800.0,1080.0
person490_bacteria_2069.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person490_bacteria_2069.png,951.0,1426.0
person490_bacteria_2070.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person490_bacteria_2070.png,852.0,1384.0
person491_bacteria_2071.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person491_bacteria_2071.png,901.0,1190.0
person491_bacteria_2073.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person491_bacteria_2073.png,696.0,1016.0
person491_bacteria_2075.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person491_bacteria_2075.png,736.0,1008.0
person491_bacteria_2080.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person491_bacteria_2080.png,664.0,1016.0
person491_bacteria_2081.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person491_bacteria_2081.png,680.0,1016.0
person491_bacteria_2082.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person491_bacteria_2082.png,832.0,1096.0
person492_bacteria_2083.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person492_bacteria_2083.png,744.0,1000.0
person492_bacteria_2084.jpeg,DS5,bacterial_pneumonia,abnormal,2,bacterialpneumonia_DS5_person492_bacteria_2084.png,680.0,1064.0
person492_bacteria_2085.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person492_bacteria_2085.png,951.0,1342.0
person493_bacteria_2086.jpeg,DS5,bacterial_pneumonia,abnormal,test,bacterialpneumonia_DS5_person493_bacteria_2086.png,688.0,1184.0
person493_bacteria_2087.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person493_bacteria_2087.png,809.0,1450.0
person494_bacteria_2088.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person494_bacteria_2088.png,1493.0,1580.0
person494_bacteria_2089.jpeg,DS5,bacterial_pneumonia,abnormal,1,bacterialpneumonia_DS5_person494_bacteria_2089.png,896.0,1280.0
person494_bacteria_2090.jpeg,DS5,bacterial_pneumonia,abnormal,4,bacterialpneumonia_DS5_person494_bacteria_2090.png,976.0,1320.0
person495_bacteria_2094.jpeg,DS5,bacterial_pneumonia,abnormal,3,bacterialpneumonia_DS5_person495_bacteria_2094.png,469.0,796.0
